    0.541184130907058716E+03    0.649641368985176104E+01   -0.139138060808181763E+01    0.737381875514984131E+04    0.318712592124938965E-01   -0.692612715497262194E+06   -0.694175511231546682E+01    1
    0.164094184041023254E+04    0.842868952572345798E+01   -0.163322520256042480E+01    0.649234592914581299E+04    0.577576637268066406E+00   -0.680823838062999770E+06   -0.694275511231551334E+01    1
    0.579030631184577942E+03    0.644714650988578786E+01   -0.334314256906509399E+00    0.392800271511077881E+04    0.572141110897064209E+00   -0.672393077718817629E+06   -0.694375511231550835E+01    1
    0.514981523752212524E+03    0.653284946084022522E+01   -0.113842335343360901E+01    0.264652013778686523E+04    0.932329595088958740E+00   -0.669387098186103278E+06   -0.694475511231550335E+01    1
    0.157252172470092773E+04    0.960317715644836412E+01   -0.143732792139053345E+01    0.421411335468292236E+04    0.885505676269531250E-01   -0.659906008916196646E+06   -0.694575511231551523E+01    1
    0.601691177487373352E+03    0.653534364163875559E+01   -0.847776234149932861E+00    0.569292843341827393E+04    0.330160737037658691E+00   -0.659277405382456025E+06   -0.694675511231552090E+01    1
    0.583207678198814392E+03    0.649062634646892533E+01   -0.459910303354263306E+00    0.480383217334747314E+04    0.892062664031982422E+00   -0.644256743233017274E+06   -0.694775511231551945E+01    1
    0.158100740253925323E+04    0.100404571664333346E+02   -0.444377630949020386E+00    0.416685223579406738E+04    0.557284355163574219E+00   -0.636804632863186533E+06   -0.694875511231547005E+01    1
    0.524477981328964233E+03    0.648225461959838878E+01   -0.466221809387207031E+00    0.604059994220733643E+04    0.760066330432891846E+00   -0.633513372348620207E+06   -0.694975511231546506E+01    1
    0.155157920837402344E+04    0.792301722526550378E+01   -0.628967791795730591E+00    0.354769945144653320E+04    0.613377332687377930E+00   -0.628683080139006488E+06   -0.695075511231549914E+01    1
    0.499091581106185913E+03    0.655839394509792406E+01   -0.172031009197235107E+01    0.632171988487243652E+04    0.761447727680206299E+00   -0.622797862558043213E+06   -0.695175511231552257E+01    1
    0.160946915388107300E+04    0.902625451624393449E+01   -0.456567198038101196E+00    0.864607572555541992E+04    0.486693322658538818E+00   -0.609378710378658376E+06   -0.695275511231550336E+01    1
    0.154338024258613586E+04    0.797068766474723844E+01   -0.316648960113525391E+00    0.284032046794891357E+04    0.532859563827514648E-02   -0.588800923307543853E+06   -0.695375511231547883E+01    1
    0.474206748604774475E+03    0.643898851752281232E+01   -0.675878554582595825E+00    0.465694546699523926E+04    0.988324820995330811E+00   -0.574585233130200650E+06   -0.695475511231550136E+01    1
    0.164652074933052063E+04    0.842423106670379696E+01   -0.135130786895751953E+01    0.837754905223846436E+04    0.276621282100677490E+00   -0.570796091355494456E+06   -0.695575511231551680E+01    1
    0.156998575508594513E+04    0.100316662263870242E+02   -0.756892800331115723E+00    0.432749986648559570E+04    0.210419476032257080E+00   -0.564298857580965501E+06   -0.695675511231548427E+01    1
    0.439565348625183105E+03    0.640660300016403195E+01   -0.612278014421463013E+00    0.664645433425903320E+03    0.513968467712402344E-01   -0.532718001264529536E+06   -0.695775511231548727E+01    1
    0.491349846124649048E+03    0.667079933822155002E+01   -0.170714312791824341E+01    0.238748908042907715E+04    0.822842717170715332E+00   -0.489185985024075257E+06   -0.695875511231550270E+01    1
    0.159956255435943604E+04    0.979579383850097685E+01   -0.123265391588211060E+01    0.511806130409240723E+04    0.700848400592803955E+00   -0.476825245071564219E+06   -0.695975511231551458E+01    1
    0.155036988079547882E+04    0.889170054078102190E+01   -0.100337707996368408E+01    0.345853149890899658E+04    0.123401761054992676E+00   -0.467891254358993727E+06   -0.696075511231551580E+01    1
    0.165273464441299438E+04    0.841890696763992352E+01   -0.128049862384796143E+01    0.508871674537658691E+03    0.339023590087890625E+00   -0.460630038500247756E+06   -0.696175511231550104E+01    1
    0.163129637002944946E+04    0.885108242273330781E+01   -0.165415394306182861E+01    0.514950752258300781E+03    0.887712240219116211E+00   -0.438093061841962277E+06   -0.696275511231553423E+01    1
    0.162349969804286957E+04    0.909595581591129410E+01   -0.158750641345977783E+01    0.568916261196136475E+04    0.900744616985321045E+00   -0.416024826134477102E+06   -0.696375511231550171E+01    1
    0.167107025206089020E+04    0.806488648593425772E+01   -0.993617326021194458E+00    0.974309861660003662E+04    0.610911488533020020E+00   -0.407887591120717581E+06   -0.696475511231547362E+01    1
    0.161564054667949677E+04    0.940214471638202731E+01   -0.980486035346984863E+00    0.900145769119262695E+04    0.883034229278564453E+00   -0.407672246239198779E+06   -0.696575511231551836E+01    1
    0.638373808264732361E+03    0.661978956460952794E+01   -0.156582424044609070E+01    0.989969074726104736E+04    0.484929561614990234E+00   -0.404498302599121002E+06   -0.696675511231553202E+01    1
    0.167869222640991211E+04    0.799518121123313996E+01   -0.137112858891487122E+01    0.937154233455657959E+04    0.285481512546539307E+00   -0.399292317035807471E+06   -0.696775511231552436E+01    1
    0.417746184468269348E+03    0.649292085826396992E+01   -0.113707849383354187E+01    0.860275268554687500E+04    0.130995988845825195E+00   -0.398225396684864769E+06   -0.696875511231550959E+01    1
    0.156355170428752899E+04    0.101148808062076583E+02   -0.120168915390968323E+01    0.482274770736694336E+04    0.511570572853088379E+00   -0.396026084543963894E+06   -0.696975511231549394E+01    1
    0.156156704127788544E+04    0.101127061569690717E+02   -0.546639263629913330E+00    0.294044971466064453E+04    0.503054857254028320E-01   -0.385283466046867019E+06   -0.697075511231548450E+01    1
    0.426869906187057495E+03    0.642491139411926326E+01   -0.767454802989959717E+00    0.874619424343109131E+04    0.687548160552978516E+00   -0.384464238315206894E+06   -0.697175511231548395E+01    1
    0.155711337268352509E+04    0.100291304606199283E+02   -0.625831484794616699E+00    0.894083380699157715E+04    0.576207935810089111E+00   -0.331163951756115537E+06   -0.697275511231548872E+01    1
