    0.362958159026536180E+03    0.100671821310665095E+02   -0.638802250155011908E+00    0.399387510963660702E+03    0.960164632506365523E+00   -0.283885561662785477E+02
    0.247707191282550610E+03    0.834509777634653460E+01   -0.293497943396206384E+00    0.365504339489078461E+03    0.113069869340315501E+00   -0.283753887319057867E+02
    0.353545500397713283E+03    0.100302204972073881E+02   -0.477944006145315292E+00    0.377097765099574815E+03    0.904297412550683966E+00   -0.283726400686670530E+02
    0.360196754800034967E+03    0.100778315126491691E+02   -0.461740564677683096E+00    0.353564864609696599E+03    0.721167868003399909E-01   -0.283460298547862948E+02
    0.362819523381766658E+03    0.100089988049311511E+02   -0.662050320177873797E+00    0.389254042233025132E+03    0.253809223467144573E+00   -0.283440137622582355E+02
    0.369690153919814804E+03    0.100658737465380259E+02   -0.326373021771058980E+00    0.433702634692494144E+03    0.115150107905327481E+00   -0.283394868306678873E+02
    0.359072189682759756E+03    0.998054593074342122E+01   -0.662993841992028266E+00    0.383125278429522325E+03    0.939079974908532011E+00   -0.283298142626889096E+02
    0.381601943846222241E+03    0.100656323211719290E+02   -0.603085586486193925E+00    0.382336832414264109E+03    0.753937495604581231E+00   -0.283279905746716061E+02
    0.284199829375254524E+03    0.886223605503681355E+01   -0.401626827067270042E+00    0.321716014530429959E+03    0.590050540224325126E+00   -0.283238669925312436E+02
    0.260025246631640982E+03    0.847466108197536805E+01   -0.269680743531071077E+00    0.314415240415923961E+03    0.655641782116729410E+00   -0.283167019085804021E+02
    0.412044689084083984E+03    0.101022366051540242E+02   -0.365832461698555100E+00    0.364343289520383792E+03    0.687895674025674420E+00   -0.283150405334487694E+02
    0.370614552667790804E+03    0.100405259050482840E+02   -0.675262597807294807E+00    0.372316524907798510E+03    0.892480263304557653E+00   -0.283060824778127120E+02
    0.327776220840246708E+03    0.941432250031692419E+01   -0.347405373137278151E+00    0.388533516944037046E+03    0.708160907802839357E+00   -0.283057501985298430E+02
    0.298078220696715448E+03    0.909177473216824517E+01   -0.482792207784835004E+00    0.375225370842693508E+03    0.641057324066291567E+00   -0.283044054166592751E+02
    0.353585958107463512E+03    0.100227775728332436E+02   -0.658118508563415805E+00    0.387373488843907751E+03    0.349008852351170018E+00   -0.282973939724958896E+02
    0.327056369073399367E+03    0.948081564524767550E+01   -0.436833748275487821E+00    0.418203525648055461E+03    0.912693068432854582E+00   -0.282913976485604906E+02
    0.377592123872458330E+03    0.101168876652039366E+02   -0.736211645610004517E+00    0.355650777511121248E+03    0.246137317703947589E+00   -0.282903786877615175E+02
    0.365481027225250727E+03    0.100374004436810313E+02   -0.493595152615316834E+00    0.425052121639453560E+03    0.281523133022116512E+00   -0.282838637908869686E+02
    0.373774778575537425E+03    0.996779902299783060E+01   -0.485536750517742366E+00    0.325061698677550794E+03    0.547729259246564210E-01   -0.282724482470572838E+02
    0.292625299390790815E+03    0.896379384265363655E+01   -0.511834760662624788E+00    0.361142311147704163E+03    0.133707646854759193E+00   -0.282720290503715646E+02
    0.280633291295216623E+03    0.880845614818958289E+01   -0.335696501920717871E+00    0.400600080113828938E+03    0.444797066378083472E+00   -0.282708830697020304E+02
    0.332549811832432511E+03    0.959625946251276218E+01   -0.599605525371272208E+00    0.392507128501208285E+03    0.217799450734123240E+00   -0.282702174386381024E+02
